[0.07404596416594922, 0.10960093768161576, 0.08971769583078852, 0.0672642175320618, 0.24602995586548923, 0.07356227782918989, 0.08955885872767841, 0.05352846942648484, 0.039237245595022834, 0.08893443946151351, 0.10829807717111885, 0.04821318560186751, 0.04538044901196701, 0.08344301727311429, 0.10527728718893418, 0.0459860121646168, 0.2184403919121406, 0.04950765415107149, 0.045379265892014, 0.07070024359103116, 0.0297014866611396]
[0.11424500892006413, 0.09281840240478818, 0.07847076558174236, 0.07226578915495613, 0.2543693378321184, 0.061939074761760374, 0.027864794518923593, 0.010439309065138992, 0.03126659378008885, 0.07305790664700035, 0.04981988230917038, 0.009176071969252894, 0.033295138868667556, 0.07004510183323284, 0.051167107072613204, 0.024900255838138746, 0.2427586510278004, 0.03413195578138629, 0.05537681024994328, 0.03398937791706722, 0.0334497555666397]
[0.08308821359852019, 0.1006775248487517, 0.07652820669577394, 0.039754506612935996, 0.2518340085495864, 0.07221907459733741, 0.04965111268842764, 0.048251850749301, 0.03342959677827047, 0.07497561372416034, 0.06838249570250458, 0.054482887118797625, 0.03204688806081401, 0.08435875256840103, 0.06280756427363984, 0.04600337238641529, 0.24565751940129185, 0.03823872618545598, 0.07809886157453265, 0.05230984919738242, 0.04847233070731586]
[0.08268379022274812, 0.08546113745785666, 0.05712031484728908, 0.04595679999701008, 0.24866815013721896, 0.07038989939472387, 0.047924469485182905, 0.03693569687805143, 0.03484055655698119, 0.07928802536953643, 0.05117195929974192, 0.04030011221171495, 0.035951753419418295, 0.08105893793110588, 0.05186780349751275, 0.03927549357706089, 0.22836966299394826, 0.03851543450285614, 0.07187736056056084, 0.04423154214929293, 0.041986639486233046]
[0.05654555467862773, 0.08466439196888588, 0.06514226199154888, 0.07458935437296035, 0.23332564814274778, 0.09688739902179039, 0.06607003481665051, 0.052142573032642484, 0.029923791665126723, 0.10548403115327314, 0.040271801563857755, 0.04399232302842402, 0.03421984324766024, 0.10125493417165436, 0.043047301633570144, 0.05133048715212892, 0.20092219028335984, 0.03915610786550131, 0.07743537526652265, 0.035619450882653426, 0.03531877638753892]
[0.06616661162436707, 0.08815868723876923, 0.06462093470910195, 0.03726320235509803, 0.23211238087778896, 0.09712735646703333, 0.0384541547420949, 0.048290359618212986, 0.029080121243412856, 0.11002222946369922, 0.05610079891270036, 0.06255401858269065, 0.03012257974816614, 0.10443884544682236, 0.051687300373186224, 0.06237480876391409, 0.210824170596845, 0.037764123524170044, 0.07851588780875791, 0.03277086659285557, 0.04892584552013903]
[0.05978548620971011, 0.0801366258845374, 0.0746824209934578, 0.0649080479491888, 0.21320385667279704, 0.08374051102623899, 0.04326451186603785, 0.037870418721528756, 0.04042892926427617, 0.1044964520182556, 0.07653266576089553, 0.06431052255501654, 0.03131862102482777, 0.10202499224179086, 0.0705142187368989, 0.05942581252938223, 0.22009330723669, 0.038390401442645404, 0.08249311781437588, 0.05218642208279298, 0.04806798933832447]
[0.07275649249285697, 0.07206942050378638, 0.04500347728354776, 0.02918836579496185, 0.19585627732887298, 0.07099396616178667, 0.04263314251304716, 0.03392697191433292, 0.04875329362354075, 0.06758153170202552, 0.05565841260728081, 0.023839195723491996, 0.06119683002175105, 0.06488193567490223, 0.04608721214812919, 0.018804168968943703, 0.1260095541497873, 0.06140596095865537, 0.05214135039427614, 0.032896397133394, 0.018200567523831732]
[0.09909698326555458, 0.0682102724562032, 0.04153009977029641, 0.03706863232894849, 0.23383587013862686, 0.0730606484039201, 0.047871544845983695, 0.03677752001669426, 0.0359025704872799, 0.0791414087180329, 0.047998678892749086, 0.022215237284266172, 0.05776866395896554, 0.06335362762335746, 0.03873871723145032, 0.021107513971593835, 0.13107182725574953, 0.05944929353496352, 0.048295650689600636, 0.03228037525330567, 0.01629966920424972]
[0.10877753510925729, 0.0727432089120599, 0.040655265954132755, 0.02946941329281132, 0.21699940123496073, 0.07410830882266867, 0.04101889229867778, 0.03322618604551236, 0.056893887429373104, 0.08685643434401388, 0.04925608846873368, 0.0373378171644926, 0.0619746719405178, 0.07525578685441278, 0.04716386703426409, 0.03111667093700025, 0.12360284928402095, 0.06539964346626742, 0.06938468953016139, 0.03453813977926179, 0.026647993362520075]
